"customer_id","registration_date","customer_segments","total_orders","average_order_value","order_id","order_date","promised_delivery_time","actual_delivery_time","delivery_status","order_total","payment_method","delivery_partner_id","store_id","product_id","quantity","unit_price","total_price","product_name","category","brand","price","mrp","margin_percentage","shelf_life_days","min_stock_level","max_stock_level","promised_time","actual_time","delivery_time_minutes","distance_km","dp_delivery_status","reasons_if_delayed","feedback_id","rating","feedback_text","feedback_category","sentiment","feedback_date","rating_icon","emoji","star","category_name","category_img"
89531595,"2023-08-13","Regular",6,"1385.20","252964377","2024-05-31","08:33:32","08:28:32","On Time","1197.31","Cash",41128,"2438",240179,2,"90.56","181.12","Cough Syrup","Pharmacy","Ram-Suri","90.56","113.20",20,365,20,56,"08:33:00","08:28:00",-5,"4.34","On Time","Unknown",1054815,4,"Good selection of products.","Customer Service","Positive","2024-05-31",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
12272282,"2023-04-09","Regular",20,"1750.74","6270495384","2023-09-11","22:57:29","22:53:29","On Time","878.07","Cash",10368,"2689",51036,3,"931.61","2794.83","Baby Food","Baby Care","Karnik PLC","931.61","1330.87",30,365,12,86,"22:57:00","22:53:00",-4,"4.21","On Time","Unknown",2754287,4,"The product met my expectations.","Customer Service","Neutral","2023-09-11",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
45323391,"2024-03-24","New",2,"1008.14","2450770184","2023-08-11","09:18:48","09:28:48","Slightly Delayed","3428.44","Wallet",71871,"3016",385113,1,"816.38","816.38","Lotion","Personal Care","Sampath, Mane and Mody","816.38","1255.97",35,365,21,50,"09:18:00","09:28:00",10,"3.91","Slightly Delayed","Traffic",8017624,3,"Average experience, could improve.","App Experience","Neutral","2023-08-11",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
82898985,"2023-04-03","Regular",2,"841.91","7543192113","2023-12-28","05:55:03","06:02:03","Slightly Delayed","4768.12","Cash",82419,"7250",114414,1,"832.06","832.06","Vitamins","Pharmacy","Kara-Golla","832.06","1040.07",20,365,26,66,"05:55:00","06:02:00",7,"3.49","Slightly Delayed","Traffic",8465155,3,"Customer service was not helpful.","Product Quality","Negative","2023-12-28",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
12967305,"2023-12-24","New",16,"607.46","9890817032","2023-04-24","06:38:47","06:43:47","On Time","582.87","Card",69033,"3984",487065,2,"374.68","749.36","Chips","Snacks & Munchies","Kadakia-Yadav","374.68","576.43",35,90,27,87,"06:38:00","06:43:00",5,"4.13","On Time","Traffic",2702769,5,"Customer service was very helpful.","App Experience","Positive","2023-04-24",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
73098723,"2024-02-22","New",1,"474.41","183165359","2023-05-24","07:03:39","07:32:39","Significantly Delayed","90.56","Wallet",57165,"6151",762527,3,"690.08","2070.24","Biscuits","Snacks & Munchies","Chad, Yohannan and Chopra","690.08","1061.66",35,90,23,71,"07:03:00","07:32:00",29,"2.97","Significantly Delayed","Traffic",6086225,4,"Very happy with the service!","Delivery","Positive","2023-05-24",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
7591711,"2024-01-30","Regular",12,"1494.00","2136907826","2023-12-21","14:34:21","14:37:21","On Time","887.78","Wallet",16756,"200",11422,2,"127.16","254.32","Potatoes","Fruits & Vegetables","Ramaswamy-Tata","127.16","169.55",25,3,20,65,"14:34:00","14:37:00",3,"4.00","On Time","Traffic",9203337,3,"The product met my expectations.","App Experience","Neutral","2023-12-21",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
16561710,"2023-09-16","New",12,"1043.28","2801605687","2024-03-04","21:31:44","21:27:44","On Time","1956.01","Card",14972,"4864",681063,3,"321.28","963.84","Mango Drink","Cold Drinks & Juices","Dass and Sons","321.28","458.97",30,180,20,91,"21:31:00","21:27:00",-4,"4.41","On Time","Unknown",8795229,3,"Very disappointed with the quality.","Customer Service","Negative","2024-03-04",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Cold Drinks & Juices","https://i.postimg.cc/kXrKPWsd/softdrink.png"
12851610,"2024-08-06","Inactive",14,"633.41","8869292457","2024-09-25","04:36:43","04:39:43","On Time","2971.17","Card",15395,"8529",567671,1,"418.48","418.48","Biscuits","Snacks & Munchies","Nagar LLC","418.48","643.82",35,90,12,90,"04:36:00","04:39:00",3,"1.29","On Time","Traffic",3355628,5,"Items were in perfect condition.","Product Quality","Positive","2024-09-25",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
46741896,"2023-10-21","Premium",13,"1518.23","5414471648","2023-05-20","03:37:51","03:35:51","On Time","3156.76","Card",60303,"3751",337168,2,"545.49","1090.98","Eggs","Dairy & Breakfast","Dasgupta PLC","545.49","681.86",20,7,25,98,"03:37:00","03:35:00",-2,"1.07","On Time","Unknown",7826361,3,"Product was damaged during delivery.","Delivery","Negative","2023-05-20",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
97770901,"2023-04-05","Inactive",11,"1896.36","7827370415","2023-06-23","12:42:20","12:48:20","Slightly Delayed","576.70","Wallet",59261,"4487",448752,3,"160.07","480.21","Toilet Cleaner","Household Care","Batta-Doctor","160.07","213.43",25,365,23,96,"12:42:00","12:48:00",6,"4.63","Slightly Delayed","Traffic",8443908,5,"Overall good experience, thank you!","Customer Service","Positive","2023-06-23",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
76327561,"2023-08-14","Inactive",5,"553.12","7216662926","2024-07-11","22:14:50","22:18:50","On Time","123.74","Cash",71646,"354",820973,2,"114.52","229.04","Baby Wipes","Baby Care","Lall LLC","114.52","163.60",30,365,29,56,"22:14:00","22:18:00",4,"2.65","On Time","Traffic",1628493,5,"Very happy with the service!","App Experience","Positive","2024-07-11",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
42514124,"2023-05-10","Inactive",7,"1958.97","349410429","2024-01-29","02:15:54","02:13:54","On Time","255.60","Wallet",20170,"6611",34186,3,"925.65","2776.95","Mangoes","Fruits & Vegetables","Mandal-Kar","925.65","1234.20",25,3,27,74,"02:15:00","02:13:00",-2,"3.42","On Time","Unknown",2749027,3,"The packaging was poor.","Customer Service","Negative","2024-01-29",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
77768189,"2023-06-17","Regular",3,"434.62","8512030806","2024-10-26","11:36:17","11:44:17","Slightly Delayed","2772.71","Card",64640,"5820",991434,1,"237.62","237.62","Cookies","Snacks & Munchies","Mital-Oza","237.62","365.57",35,90,12,87,"11:36:00","11:44:00",8,"2.62","Slightly Delayed","Traffic",6687658,4,"Overall good experience, thank you!","Delivery","Positive","2024-10-26",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
76917159,"2024-06-23","Premium",11,"1777.83","8003807551","2024-08-25","12:00:42","12:01:42","On Time","4583.02","Cash",76918,"1511",354409,1,"325.08","325.08","Pulses","Grocery & Staples","Bose-Pandit","325.08","382.45",15,365,24,60,"12:00:00","12:01:00",1,"1.61","On Time","Traffic",3551968,3,"Items were missing from my order.","Product Quality","Negative","2024-08-25",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
18567760,"2024-05-28","Regular",13,"1933.70","274320517","2024-08-23","04:28:36","04:23:36","On Time","1654.66","Wallet",53245,"1714",153019,2,"947.95","1895.90","Onions","Fruits & Vegetables","Aurora LLC","947.95","1263.93",25,3,13,88,"04:28:00","04:23:00",-5,"2.96","On Time","Unknown",8883212,4,"Good selection of products.","App Experience","Positive","2024-08-23",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
93370787,"2024-10-16","New",10,"1810.06","2150447285","2024-06-13","10:43:40","10:39:40","On Time","1299.62","UPI",23570,"2041",18035,3,"968.94","2906.82","Dish Soap","Household Care","Ramesh Inc","968.94","1291.92",25,365,12,87,"10:43:00","10:39:00",-4,"1.51","On Time","Unknown",8914299,4,"It was okay, nothing special.","Delivery","Neutral","2024-06-13",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
33608451,"2023-05-19","Inactive",5,"774.65","5089385450","2023-06-16","14:54:44","15:02:44","Slightly Delayed","3352.28","UPI",51224,"4385",726958,2,"887.48","1774.96","Cat Food","Pet Care","Doctor-Patla","887.48","1365.35",35,365,18,79,"14:54:00","15:02:00",8,"3.65","Slightly Delayed","Traffic",3467668,3,"It was okay, nothing special.","Delivery","Neutral","2023-06-16",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
5386246,"2023-05-19","Inactive",5,"1741.42","8622799862","2024-02-10","03:16:56","03:13:56","On Time","2724.25","Card",87205,"6216",679865,1,"347.91","347.91","Wheat Flour","Grocery & Staples","Memon-Barad","347.91","409.31",15,365,14,85,"03:16:00","03:13:00",-3,"1.37","On Time","Unknown",3201520,3,"It was okay, nothing special.","Delivery","Neutral","2024-02-10",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
36400756,"2023-04-04","Inactive",19,"721.41","2773034272","2024-06-27","04:45:30","04:49:30","On Time","2309.25","Wallet",69257,"224",6405,2,"236.51","473.02","Baby Food","Baby Care","Kashyap-Reddy","236.51","337.87",30,365,11,81,"04:45:00","04:49:00",4,"4.06","On Time","Traffic",3143899,4,"Items were in perfect condition.","Delivery","Positive","2024-06-27",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
19216141,"2023-05-14","Premium",9,"1428.54","4028266143","2023-03-16","08:48:08","08:50:08","On Time","616.45","Card",2633,"4198",937542,3,"97.04","291.12","Wheat Flour","Grocery & Staples","Khurana and Sons","97.04","114.16",15,365,28,93,"08:48:00","08:50:00",2,"1.37","On Time","Traffic",7019941,1,"Product was damaged during delivery.","Delivery","Negative","2023-03-16",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
54680459,"2023-08-29","Regular",8,"585.90","9691888826","2023-10-31","16:39:00","16:42:00","On Time","1075.43","Card",45204,"9637",57405,1,"607.67","607.67","Baby Food","Baby Care","Srinivas PLC","607.67","868.10",30,365,21,64,"16:39:00","16:42:00",3,"3.32","On Time","Traffic",3673686,1,"I had a bad experience.","App Experience","Negative","2023-10-31",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
87718744,"2023-09-29","Regular",6,"863.84","8891340263","2024-09-02","00:19:24","00:14:24","On Time","3612.45","Wallet",69702,"5048",623234,3,"329.79","989.37","Frozen Biryani","Instant & Frozen Food","Chakrabarti-Batra","329.79","549.65",40,180,13,72,"00:19:00","00:14:00",-5,"1.37","On Time","Unknown",1706687,3,"Product was damaged during delivery.","Customer Service","Negative","2024-09-02",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
43459807,"2023-04-08","Premium",6,"1643.67","1149293318","2023-11-25","20:20:17","20:24:17","On Time","123.74","UPI",36971,"8943",925482,3,"475.04","1425.12","Frozen Biryani","Instant & Frozen Food","Viswanathan-Sha","475.04","791.73",40,180,23,66,"20:20:00","20:24:00",4,"2.23","On Time","Traffic",5389697,3,"Not worth the price I paid.","Delivery","Negative","2023-11-25",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
46885873,"2023-09-19","Premium",4,"946.64","1288695184","2023-10-03","01:47:18","01:46:18","On Time","984.35","Wallet",20473,"2984",264803,2,"995.98","1991.96","Vitamins","Pharmacy","Gole-Doshi","995.98","1244.97",20,365,17,69,"01:47:00","01:46:00",-1,"2.66","On Time","Unknown",3563092,4,"Great prices and fast delivery!","Delivery","Positive","2023-10-03",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
72857290,"2023-09-20","Inactive",13,"1806.01","5229336544","2023-09-22","21:10:29","21:16:29","Slightly Delayed","1017.10","Wallet",91261,"2166",692985,3,"197.39","592.17","Pulses","Grocery & Staples","Wable, Sankaran and Hari","197.39","232.22",15,365,30,86,"21:10:00","21:16:00",6,"1.08","Slightly Delayed","Traffic",2514848,1,"Very disappointed with the quality.","Product Quality","Negative","2023-09-22",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
88045094,"2023-12-16","Premium",4,"690.13","196885435","2023-06-25","02:40:56","02:42:56","On Time","96.09","Wallet",22558,"8392",451812,2,"530.85","1061.70","Pain Reliever","Pharmacy","Batra, Sant and Mandal","530.85","663.56",20,365,29,63,"02:40:00","02:42:00",2,"2.91","On Time","Traffic",4386699,1,"The packaging was poor.","App Experience","Negative","2023-06-25",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Pharmacy","https://i.postimg.cc/W3x7FCP9/pharmacy.png"
89704218,"2023-10-07","Premium",11,"1029.69","6961457996","2024-10-26","21:44:39","21:41:39","On Time","3243.74","UPI",79623,"4533",18035,3,"968.94","2906.82","Dish Soap","Household Care","Ramesh Inc","968.94","1291.92",25,365,12,87,"21:44:00","21:41:00",-3,"1.53","On Time","Unknown",7711849,5,"Will definitely order again.","Customer Service","Positive","2024-10-26",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Household Care","https://i.postimg.cc/1tnnLzNt/cleaning-tools.png"
65963876,"2024-05-20","New",13,"1714.99","5059907679","2024-04-18","11:57:40","12:07:40","Slightly Delayed","4049.80","Card",10255,"6372",723678,3,"675.46","2026.38","Dog Food","Pet Care","Lall, Datta and Swamy","675.46","1039.17",35,365,14,97,"11:57:00","12:07:00",10,"1.39","Slightly Delayed","Traffic",8588485,5,"Excellent quality, will buy again!","Product Quality","Positive","2024-04-18",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
38728779,"2024-02-24","Regular",19,"1294.04","9046226901","2024-02-28","07:30:01","07:25:01","On Time","486.28","UPI",45262,"8216",954722,3,"616.45","1849.35","Ice Cream","Instant & Frozen Food","Mohan-Virk","616.45","1027.42",40,180,11,58,"07:30:00","07:25:00",-5,"0.88","On Time","Unknown",3944704,5,"Items were in perfect condition.","App Experience","Positive","2024-02-28",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
3408982,"2023-07-01","Premium",5,"656.97","515408216","2023-12-25","09:50:58","09:59:58","Slightly Delayed","1665.29","UPI",85348,"6042",51036,1,"931.61","931.61","Baby Food","Baby Care","Karnik PLC","931.61","1330.87",30,365,12,86,"09:50:00","09:59:00",9,"0.91","Slightly Delayed","Traffic",5282173,4,"Good selection of products.","Product Quality","Positive","2023-12-25",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
75510747,"2024-03-18","New",7,"555.18","9048597167","2024-06-17","02:32:01","03:00:01","Significantly Delayed","2379.23","Wallet",24877,"2440",661577,1,"720.95","720.95","Cat Food","Pet Care","Majumdar PLC","720.95","1109.15",35,365,28,95,"02:32:00","03:00:00",28,"4.08","Significantly Delayed","Traffic",9297025,3,"The packaging was poor.","App Experience","Negative","2024-06-17",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
6335221,"2024-01-05","Premium",20,"1518.83","4308216668","2024-07-11","06:10:50","06:28:50","Significantly Delayed","3751.75","UPI",36727,"287",990993,2,"263.70","527.40","Chocolates","Snacks & Munchies","Guha-Subramaniam","263.70","405.69",35,90,22,61,"06:10:00","06:28:00",18,"4.65","Significantly Delayed","Traffic",2533889,5,"Good selection of products.","App Experience","Positive","2024-07-11",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
13383642,"2024-04-02","Regular",16,"1114.11","8671875127","2023-06-05","01:52:19","01:57:19","On Time","2445.48","Wallet",15112,"6328",15314,2,"578.85","1157.70","Cheese","Dairy & Breakfast","Banik-Ratta","578.85","723.56",20,7,30,91,"01:52:00","01:57:00",5,"4.82","On Time","Traffic",1359445,4,"Good selection of products.","App Experience","Positive","2023-06-05",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
96042320,"2023-12-02","New",20,"1164.38","9622968817","2023-06-12","23:15:47","23:10:47","On Time","2846.85","Card",45135,"376",537274,3,"702.71","2108.13","Pet Treats","Pet Care","Lal-Chauhan","702.71","1081.09",35,365,17,67,"23:15:00","23:10:00",-5,"3.48","On Time","Unknown",2441398,4,"Delivery was fine, but the product could be better.","Delivery","Neutral","2023-06-12",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
18889370,"2023-06-14","Regular",18,"598.79","7832599414","2023-08-07","07:29:25","07:27:25","On Time","2986.47","UPI",51384,"6045",490602,1,"549.47","549.47","Sugar","Grocery & Staples","Raghavan Inc","549.47","646.44",15,365,20,71,"07:29:00","07:27:00",-2,"2.92","On Time","Unknown",6060236,3,"Average experience, could improve.","App Experience","Neutral","2023-08-07",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
21577948,"2023-11-02","New",17,"225.60","5533307028","2023-05-27","10:51:37","10:52:37","On Time","5567.15","UPI",56686,"9001",67197,1,"552.20","552.20","Butter","Dairy & Breakfast","Shetty-Bora","552.20","690.25",20,7,20,79,"10:51:00","10:52:00",1,"3.92","On Time","Traffic",5299479,3,"The product met my expectations.","Customer Service","Neutral","2023-05-27",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
24633671,"2024-09-21","New",12,"1112.03","752185231","2024-03-02","04:19:30","04:19:30","On Time","1091.67","Wallet",5165,"7627",659290,1,"319.34","319.34","Cheese","Dairy & Breakfast","Kapadia-D’Alia","319.34","399.17",20,7,18,66,"04:19:00","04:19:00",0,"0.92","On Time","Unknown",911310,5,"Excellent quality, will buy again!","Product Quality","Positive","2024-03-02",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
8628482,"2023-12-30","New",9,"1726.44","5859787209","2024-09-30","06:18:12","06:28:12","Slightly Delayed","2601.55","Cash",76845,"839",131136,2,"37.80","75.60","Salt","Grocery & Staples","Deshpande-Rama","37.80","44.47",15,365,29,95,"06:18:00","06:28:00",10,"1.92","Slightly Delayed","Traffic",1216662,3,"Delivery was fine, but the product could be better.","Delivery","Neutral","2024-09-30",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
46741896,"2023-10-21","Premium",13,"1518.23","1736713150","2024-01-07","10:18:34","10:24:34","Slightly Delayed","730.32","Cash",19501,"7481",661577,1,"720.95","720.95","Cat Food","Pet Care","Majumdar PLC","720.95","1109.15",35,365,28,95,"10:18:00","10:24:00",6,"1.45","Slightly Delayed","Traffic",2999062,2,"The packaging was poor.","App Experience","Negative","2024-01-07",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
25829710,"2024-01-21","New",4,"1894.32","3620570172","2024-04-16","18:36:09","19:03:09","Significantly Delayed","422.87","Card",35025,"7384",57405,1,"607.67","607.67","Baby Food","Baby Care","Srinivas PLC","607.67","868.10",30,365,21,64,"18:36:00","19:03:00",27,"3.85","Significantly Delayed","Traffic",5734305,4,"The product met my expectations.","Customer Service","Neutral","2024-04-16",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Baby Care","https://i.postimg.cc/k55tvsJW/feeding.png"
22694456,"2024-03-20","New",6,"697.90","5758119413","2024-10-10","09:37:22","09:44:22","Slightly Delayed","2017.51","Wallet",72740,"9315",642612,3,"517.03","1551.09","Pet Treats","Pet Care","Pillay-Ahuja","517.03","795.43",35,365,16,57,"09:37:00","09:44:00",7,"1.36","Slightly Delayed","Traffic",4389565,5,"Very happy with the service!","App Experience","Positive","2024-10-10",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Pet Care","https://i.postimg.cc/FRMdmQjx/pet-food.png"
79257353,"2023-09-24","New",6,"291.96","2204489775","2024-05-03","01:21:36","01:26:36","On Time","2799.27","Card",79497,"1294",679865,2,"347.91","695.82","Wheat Flour","Grocery & Staples","Memon-Barad","347.91","409.31",15,365,14,85,"01:21:00","01:26:00",5,"4.87","On Time","Traffic",7352466,5,"Customer service was very helpful.","Customer Service","Positive","2024-05-03",5,"https://i.postimg.cc/XYyRxCCx/star.png","⭐⭐⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
2219590,"2024-09-24","Regular",20,"756.84","5881059783","2023-08-01","10:15:31","10:10:31","On Time","1432.73","Cash",75665,"4749",112390,3,"877.98","2633.94","Toothpaste","Personal Care","Kibe, Contractor and Randhawa","877.98","1350.74",35,365,23,85,"10:15:00","10:10:00",-5,"0.74","On Time","Unknown",7748391,4,"Very fresh and well-packaged.","App Experience","Positive","2023-08-01",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Personal Care","https://i.postimg.cc/hvmm7GSw/personal-care.png"
48418662,"2024-06-21","Premium",12,"1479.93","9475167773","2023-07-24","17:43:20","17:53:20","Slightly Delayed","2224.47","Cash",44817,"8010",487931,2,"709.08","1418.16","Sugar","Grocery & Staples","Bahl, Jaggi and Nath","709.08","834.21",15,365,27,68,"17:43:00","17:53:00",10,"4.92","Slightly Delayed","Traffic",2800449,2,"Delivery was late and I was unhappy.","App Experience","Negative","2023-07-24",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
6459100,"2024-10-04","Premium",19,"1193.57","4635228647","2023-08-27","19:44:49","19:48:49","On Time","1218.98","UPI",88768,"9635",131136,2,"37.80","75.60","Salt","Grocery & Staples","Deshpande-Rama","37.80","44.47",15,365,29,95,"19:44:00","19:48:00",4,"1.40","On Time","Traffic",8221210,4,"Very happy with the service!","Delivery","Positive","2023-08-27",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
6459100,"2024-10-04","Premium",19,"1193.57","8394536341","2024-08-17","08:01:09","08:11:09","Slightly Delayed","949.73","Cash",97145,"2747",257719,1,"281.73","281.73","Eggs","Dairy & Breakfast","Chaudhuri PLC","281.73","352.16",20,7,17,93,"08:01:00","08:11:00",10,"1.20","Slightly Delayed","Traffic",5469967,2,"Delivery was late and I was unhappy.","Product Quality","Negative","2024-08-17",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Dairy & Breakfast","https://i.postimg.cc/X7wFjX1B/food.png"
93699264,"2023-10-14","Inactive",17,"1846.48","4726427550","2024-02-04","23:08:07","23:22:07","Slightly Delayed","891.60","Card",66248,"9161",487065,2,"374.68","749.36","Chips","Snacks & Munchies","Kadakia-Yadav","374.68","576.43",35,90,27,87,"23:08:00","23:22:00",14,"3.09","Slightly Delayed","Traffic",1489198,4,"Average experience, could improve.","Customer Service","Neutral","2024-02-04",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
22694456,"2024-03-20","New",6,"697.90","5387935727","2023-10-02","04:24:47","04:20:47","On Time","1457.05","UPI",94937,"461",532965,3,"307.23","921.69","Frozen Pizza","Instant & Frozen Food","Sachdev Inc","307.23","512.05",40,180,20,94,"04:24:00","04:20:00",-4,"4.69","On Time","Unknown",7923296,3,"Nothing to complain about, but nothing exceptional.","Customer Service","Neutral","2023-10-02",3,"https://i.postimg.cc/d02zccny/confused.png","⭐⭐⭐","Instant & Frozen Food","https://i.postimg.cc/1RVwdvpH/ice-cream.png"
73393269,"2024-06-11","Regular",8,"1615.20","1886705751","2023-04-19","19:02:45","18:57:45","On Time","878.07","Wallet",97590,"8345",734789,1,"395.82","395.82","Popcorn","Snacks & Munchies","Chaudhari, Pant and Singh","395.82","608.95",35,90,22,66,"19:02:00","18:57:00",-5,"3.13","On Time","Unknown",2956991,4,"Very happy with the service!","Customer Service","Positive","2023-04-19",4,"https://i.postimg.cc/X7XSGhNR/smile.png","⭐⭐⭐⭐","Snacks & Munchies","https://i.postimg.cc/CKP7Ydrp/snacks.png"
85218071,"2023-04-28","New",20,"1125.33","4224014067","2023-05-15","12:21:24","12:22:24","On Time","3274.45","Cash",53348,"1401",679865,2,"347.91","695.82","Wheat Flour","Grocery & Staples","Memon-Barad","347.91","409.31",15,365,14,85,"12:21:00","12:22:00",1,"3.33","On Time","Traffic",3303921,2,"Delivery was late and I was unhappy.","Product Quality","Negative","2023-05-15",2,"https://i.postimg.cc/zGbrMQ9C/sad.png","⭐⭐","Grocery & Staples","https://i.postimg.cc/jSc7fmbs/grocery.png"
82900175,"2023-06-01","New",17,"334.16","8726515908","2024-10-01","16:15:07","16:14:07","On Time","3941.32","Wallet",68903,"4011",34186,2,"925.65","1851.30","Mangoes","Fruits & Vegetables","Mandal-Kar","925.65","1234.20",25,3,27,74,"16:15:00","16:14:00",-1,"1.45","On Time","Unknown",7755068,1,"Product was damaged during delivery.","Product Quality","Negative","2024-10-01",1,"https://i.postimg.cc/15zP0XBY/angry.png","⭐","Fruits & Vegetables","https://i.postimg.cc/sgsWvyb6/fruits.png"
